name,file_extension,title,CREATION_DATETIME,Number_of_pages,file_size,content,category_name
Profil_animateurs_périscolaire,pdf,Microsoft Word - Profil_animateurs_rentrée_véro V2,2023-07-13 07:42:50,2,320730,"       La ville de SAUMUR recrute pour sa Direction des Services aux Familles    Des Animateurs.trices sur le temps périscolaire et de loisir    Temps non complet  Contrat du 30/08/2023 au 05/07/2024    Poste ouvert aux candidats reconnus travailleurs handicapés         VOS MISSIONS :    Sous la direction de la responsable du service, l’animateur.trice a pour missions de :    • Assurer, concevoir et animer des activités éducatives qui contribuent à l’épanouissement et à l’éducation  citoyenne de chaque enfant.   • La sécurité physique et morale des enfants accueillis et confiés par leur famille.  • Construire, maintenir et assurer des liens avec les familles, les différents intervenants et la hiérarchie dans  une logique de continuité éducative.  • Préparer et organiser les tâches relevant de la mission d’animation des différents temps (matériel, pointage  des enfants, etc...).      Détails des besoins  :    Poste 1 :  Temps périscolaire du midi (12h-13h50) : Lundis, mardis, jeudis, vendredis (semaines scolaires)    Soit 7,68 heures par semaine    Poste 2 :  Temps périscolaire du midi (12h-13h50) + accompagnement aux devoirs (16h45-17h30)  Temps loisir : mardis (+2h de préparation), mercredis (9,5h), jeudis (+1h)+ 1 semaine de loisir par période de  vacances   Soit 23 heures par semaine + permanences accompagnement aux devoirs    Poste 3 :  Temps périscolaire du midi (12h-13h50) du 30/08/2023 au 31/12/2023   Temps loisir : mardis (+2h), mercredis (9,5h), jeudis (+1h) + 1 semaine durant les vacances de la Toussaint    Soit 26 heures par semaine    Poste 4 :  Temps périscolaires du midi (12h -13h50)  Temps loisir : mardis (+2h), mercredis (9,5h), jeudis (+1h) + 1 semaine à chaque période de vacances    soit 23 heures par semaine         VOS ATOUTS ET COMPÉTENCES    Vous êtes titulaire d’un CAP Petite Enfance, d’un BAFA ou vous êtes stagiaire BAFA..  Vous maîtrisez le cadre réglementaire de l’animation ainsi que les règles d’hygiène et de sécurité.  Dôté.e d’un bon relationnel, vous possédez le sens du travail en équipe et savez vous rendre disponible. Vous  possédez le sens des responsabilités et savez adapter votre posture professionnelle avec le public (enfants  et adultes). Vous faites preuve de discrétion, de ponctualité et de créativité.      VOS AVANTAGES ET CONDITIONS DE POSTE :    • Travail du lundi au vendredi  • Horaires variables sur les périodes scolaires / vacances scolaires  • Planning annualisé  • Rémunération statutaire  • RIFSEEP  • Prime annuelle  • Titres restaurants  • Participation mutuelle (si labellisée)  • Groupement d’Actions Sociales        Date limite de dépôt des candidatures :         Pour postuler, rendez-vous sur le site www.ville-saumur.fr   dans la rubrique : Démarches – Offres d'emplois  Envoyez votre candidature à l'attention de Monsieur le Maire (en format PDF si possible)  en indiquant la référence - «Animation-périscolaire» dans le message   ",Emploi
Demande d'arrêté temporaire circulation et stationnement pour Travaux ,pdf,Formulaire Travaux - circulation et stationnement,2019-07-17 13:37:41,1,74584," DEMANDE D’ARRETE  TEMPORAIRE    PORTANT REGLEMENTATION DE LA   CIRCULATION ET DU STATIONNEMENT     A JOINDRE IMPERATIVEMENT  A  TOUTE DICT Rue Molière –CS 54006  49408 SAUMUR CEDEX  Renseignements sur arrêté :   Service Réglementation,  Commerce et Domaine Public  Tél : 02.41.83.30.29   Fax : 02.41.83.31.99  domaine.public@ville-saumur.fr   Renseignements techniques :  J.P. CASIN - Tél. : 02.41 83 30 93     DEMANDEUR    RAISON SOCIALE ET ADRESSE DE L’ENTREPRISE  …………………………… …………………………………………… ……………………………………… ………………………… …………..…   ………………………………………………………………………… ……………………………………… ………………………… …………..…….  TELEPHONE  : …………....…… …….………PORTABLE  : …….………… .…………TELECOPIE/Courriel  :   NOM DE LA PERSONNE A CONTACTER  :      AGISSANT     Pour mon compte personnel   pour le compte de (Nom et adresse) ………………………………………………………… ……..…… ……………………..   …    DESCRIPTION DES TRAVAUX     Travaux sur emprise du domaine routier  Dépôt sur le domaine routier    terrassement   pose de canalisations souterraines   autres travaux : …………...……………………… ……………………… ……………………………………… …      LIEU ET DUREE DES TRAVAUX  ADRESSE PRECISE  DU LIEU D’INTERVENTION   ……………………… ………………………………………………………………… ……………   ……………………………………………………………… ………………………………………     DATE(S) DE  L’INTERVENTION   Du …………………………………..… Au .……………… ………………………… ……………       MESURES SOUHAITEES  CIRCULATION  /box2 Chaussée rétrécie   /box2 Interdiction de circulation :  /box2 accessible aux riverains  /box2 non accessible aux riverains  /box2 Alternat par :  /box2 du n° ……………………….…… au n° ………………… ……………………… ………  /box2 panneaux  /box2 sur le tronçon situé entre la rue  ……….………………….…  et la rue ……………… .  /box2 feux tricolores  /box2 sur toute la rue (rue barrée)  /box2 Déviation par  : …………… ……………………………………… ……………… ……………………… ……………………….  /box2 Autres  :   ………………………………………………… ………………………………………… ………………………… ……      STATIONNEMENT  /box2 Stationnement interdit  :  /box2 au droit du chantier /box2 face au chantier  /box2 du n° ……………… …… au n° ……..…  /box2 sur le tronçon situé entre la rue  ……….……………………………  et la rue  ……………………………  /box2 sur toute la rue  /box2 Autres  : ……………………………………………………………… ………………………………… …………….………… .      Observations :      La présente demande ne pourra être instruite que si elle est accompagné e d’un plan  de situation, d’un plan de masse et d’un croquis pr écis et coté de votre projet . Elle  devra parvenir à la mairie, au moins 15 jours calendaires avant la date de l’in tervention.   IMPORTANT   La Ville de Saumur attire votre attention sur le fa it que la demande peut être refusée pour  des motifs liés à la sécurité publique, notamment l orsque des travaux ou des manifestations  sont déjà programmés dans la rue.   Date :……………… .…………….  Signature :          CADRE RESERVE A LA VILLE DE SAUMUR - SERVICE CONCES SIONNAIRES TRAVAUX    Date d’arrivée dans le service :  Date et signature             conforme   non conforme        ",Formulaires de demande
Demande d'arrêté temporaire circulation et stationnement pour Déménagement ,pdf,Formulaire Déménagement et Stationnement,2019-07-17 13:37:41,1,87737,"  DEMANDE D’ARRETE  TEMPORAIRE    PORTANT REGLEMENTATION DE  LA CIRCULATION ET DU  STATIONNEMENT  DIRECTION DE L’ADMINISTRATION  GENERALE  Service Réglementation,  Commerce & Domaine Public   Rue Molière –CS 54006  49408 SAUMUR CEDEX  Tél : 02.41.83.30.29  Fax : 02.41.83.31.99  Courriel : domaine.public@ville-saumur.fr     Date de la demande :  DEMANDEUR  ENTREPRISE PARTICULIER    RAISON SOCIALE ET ADRESSE DE L’ENTREPRISE    ………………………………………………………… ……………   ……………… ………………………………… ……………………   ……………… ………………………………………………………   ……………… ………………………………………………………   …………………………………………………………………………   /telephonesolid:……………………………………………………………… ……  TELECOPIE / COURRIEL :     NOM DU CLIENT :     NOM :  …………………………......................................... .......……...........…  ……………………………… …………………………………….…...…  …………………………………………… ………………………….……   ADRESSE : …………………………….…………………………..……   ……………………………………………….………………………….….  ……………………………………………….………………………….….  …………………………………………………………………………… …  /telephonesolid: ………………………………………………………………………...  TELECOPIE / COURRIEL :       MOTIF DE L’AUTORISATION  /box2 DEMENAGEMENT                              /box2 EMMENAGEMENT   /box2 LIVRAISON                                      /box2 AUTRE : …………………….…………...….…….…….…………   /box2 AVEC MONTE MEUBLES               /box2 SANS MONTE MEUBLES  TYPE DE VEHICULE (poids, longueur) : ………..……     Pour les particuliers  : Dans le cas d’un déménagement, précisez la nouve lle adresse : ……………………………………….  …………………………………………………………………… ………………………………… ……………………………….…..  ………………………………………………………………………………………………………… …………………………… ……    OBSERVATIONS  …………………… …………………………………………………………………………………………… .………………………………….….      MESURES SOUHAITEES  STATIONNEMENT  /box2 Sur emplacement matérialisé  /box2 Hors emplacement matérialisé  /box2 Avec empiétement sur la chaussée  /box2 Sur trottoir  /box2 En zone piétonne  /box2 Sur toute la chaussée (rue barrée) * /box2 Autre : …………………… …....  OBSERVATIONS  ………………………………………………………………………………………………………………………………… ………………… ……….    INSTALLATION DE LA SIGNALISATION  /box2 Par le demandeur ( mise à disposition gratuite de panneaux par le Cent re Technique Municipal - Bd Delessert - Saumur         /c2right réservation auprès du Secrétariat Voirie : 02.41.8 3.31.22)   En cas de perte, détérioration ou panneaux non rend us dans les délais convenus, les panneaux seront fa cturés à leur  valeur de remplacement.  /box2 Par la Ville (installation facturée 30,00 € tarif 2015 )       * installation par la Ville obligatoire en cas de rue  barrée     LIEU ET DUREE  ADRESSE PRECISE  DU OU DES LIEUX  D’INTERVENTION   …………………………………………………………………………………………………………… ……………..  ……………………………………………………………………… ………………………………………… ………..  ……………………………… ……………………………………………………………………………… …………..    DUREE DE  L’INTERVENTION   Le ………………………………… ………………………  de ………H………à ………… H………………   ou  Du ………………… …………… ………à partir de ……H …au …………………………… jusqu’à …………H……    OBSERVATIONS  ……………………………………………………………………………………………………………… ……………………………… ……….…….      Ce formulaire dûment complété est à retourner à la mairie de Saumur, au service Réglementation,  Commerce et Domaine Public,  15 jours avant la date de l’intervention.   IMPORTANT  La Ville de Saumur attire votre attention sur le fa it que votre demande peut vous être refusée pour de s  motifs liés à la sécurité publique, notamment lorsq ue des travaux ou des manifestations sont déjà  programmés dans la rue. Signature :   ",Formulaires de demande
Demande d'autorisation d'ouvrir un débit temporaire de boissons ,pdf,Microsoft Word - FORMULAIRE dde débit temporaire boissons.doc,2019-07-17 13:37:41,1,49848,"Mairie de Saumur    Rue Molière   Direction de la Citoyenneté direction.citoyennete@ville-saumur.fr  CS 54006 Tél. 02 41 83 30 65 www.ville-saumur.fr   49408 Saumur cedex          DEMANDE D'AUTORISATION  D'OUVRIR UN DEBIT TEMPORAIRE DE BOISSONS       Monsieur le Maire de Saumur,   Je soussigné(e) :  NOM, Prénom du demandeur :..................................................................................................     agissant en qualité de : ...................................................................................................... .......    pour l'association / société (nom et adresse) :...........................................................................    ............................................................................................................................... .....................   N° de téléphone : .............................................................................................................. ..........   E-mail :....................................................................................................................... .................    ai l'honneur de solliciter, conformément aux dispositions des articles L 3331-1 et L 3334-2 du Code de la Santé Publique,  l'autorisation d'ouvrir un débit temporaire de boissons de 3 ème catégorie   à  (adresse complète) : ........................................................................................................ .......    ............................................................................................................................... .....................   Le  ........................................................................................................................... ...................    de ............................... H ................................ à ..................................H...................... ............    à l’occasion de la manifestation publique suivante : ..................................................................   ............................................................................................................................... .....................    Veuillez agréer, Monsieur le Maire, l'expression de mes sentiments distingués.   Le ....................................................................                       Joindre à la demande:   - Composition du bureau pour les associations  - Agrément Jeunesse et sports pour les associations sportives   Signature du demandeur :    Avis de l’élu référent : ……………………………         Favorable            Défavorable     Date :  Visa :  ",Formulaires de demande
"Demande d'occupation du domaine public pour échafaudage, aire de chantier ",pdf,"Formulaire échafaudage, aire de chantier",2019-07-17 13:37:41,2,64317,"DEMANDEUR (**):   AGISSANT POUR LE COMPTE DE(**)  Code Postal : ………………………………………………   Code Postal :……..……...……………...….….…….…....………………… .…...…….. SOLLICITE L'AUTORISATION D'OCCUPER LE DOMAINE PUBLI C (*) (**)  pour un      échafaudage, une      aire de chantier  - préciser la longueur..…...……..………..la largeur… …………..…....……… surface de……………...m2… ………..…....………..… POUR EFFECTUER LES TRAVAUX OU AMENAGEMENTS CI-APRES  DECRITS (**)  …………....…………...…..………..………...…………….………………………………………… …………… ………………………….. …...…….…………….…….…….…..………………………………..……………………………………… ………………………… ……… PIECES OBLIGATOIRES A JOINDRE A LA DEMANDE D'AUTORI SATION :  -       UN PLAN DE SITUATION DANS TOUS LES CAS  -       UN CROQUIS COTE DE L'INSTALLATION  DATE DE DEBUT ET FIN DES TRAVAUX  DU ……...….……….……………….  AU …………………………….….Inclus (**)  PROLONGATION DATE …..….………..  DUREE …….………...… N° ARRETE A PROLONGER …………….………………… MESURES PARTICULIERES DE PROTECTION DE L'OUVRAGE ET  DE SECURITE DU PUBLIC :  - Autres: ……….……………………………………………………………………………………… ……………………………………..  IMPORTANT: - La mise en place de grille ou palissade afin de l imiter l'accès au chantier aux seules personnes aut orisées - La mise en place de panneaux et éclairage pour si gnaler la présence des installations sur le domaine  public DIRECTION DE L'ADMINISTRATION GENERALE    Service Réglementation, Commerce et  Domaine Public                                                                             rue Molière 1 CS 54006                                                  49408 SAUMUR CEDEX                                              Tél : 02 41 83 30 29                                                                                                FAX : 02 41 83 31 99                                               Courriel : domaine.public@ville1saumur.fr  DEMANDE D'OCCUPATION DU  DOMAINE PUBLIC  A transmettre au Service Réglementation, Commerce e t Domaine Public (mairie de Saumur, rue Molière) av ec les éléments demandés  (10 jours  minimum avant la date des travaux)    - Filets ou panneaux de protection pour éviter la poussière, la chute de tout objet ou personne sur le domaine public. Les é chafaudages  tunnels  devront assurer une parfaite protection au x piétons qui passent à proximité. Des protections adéquates devront être mises en pla ce pour la protection des piétons ou toutes personn es riveraines aux installations. Les  protections seront les suivantes: commune de………………………………..…….……….……...….…….n°……, rue………………………………………………… ,  lieudit…… …………………………………… ………………Benéficiaire Surface, type d'installation et schémas Aire de chantier :  toute surface utilisée pour des dépôts de matériau x et matériels, cabane de chantier, grue, bétonneus e, toupie,  benne à gravats etc.… définie par des cotes hors to ut, rubalises et tresses comprises    M …….……..…...…...…..….……………………...………...…..………. …… Echafaudage :  préciser : □ échelle, □ échafaudage, □ échafaudage suspendu    Adresse : …………………………………………………………………… ……   Téléphone :…………………………………………………………………. ……Adresse :…………………………………………………. Nom-Prénom :…………………………………………… Téléphone :……………………………………………….     Courriel : ………………………………………………………Dates Protection / Sécurité Informations administratives 1- La présente demande ne dispense pas l'intéressé d'effectuer les requêtes que la nature des travaux,  la loi ou le règlement rendent obligatoires       (Ex: permis de construire, déclaration de travaux, …);  2- Les travaux ne doivent pas commencer ou les amén agements être mis en place avant que M. le maire n' ait donné son accord par arrêté.           Le délai d'instruction de la demande est de 10 JOUR S  4- Toute prolongation de durée du chantier doit êtr e signalée avant le terme de la présente autorisati on, en vue de sa prorogation. Tout constat  d'un dépassement de la durée sera considéré comme u ne occupation illicite et fera l'objet des sanction s définies à l'article 37 du règlement de  voirie de la Ville de Saumur.  7- Dans le cas où l'occupation empiète sur la voie de circulation ou sur des emplacements de stationnemen t, compléter les  rubriques suivantes : 3- Une copie de l'arrêté sera transmise, pour infor mation, au propriétaire de l'immeuble qui fait l'ob jet des travaux ;  5- Tout dépassement des proportions de la surface d éfinie ci-dessus sera considéré comme une occupatio n illicite et fera l'objet de sanctions.  6- L'arrêté du maire doit être affiché de façon app arente sur le chantier pendant toute la durée de l' occupation du domaine public.  L'absence d'affichage est assimilée à un défaut d'a utorisation avec les pénalités induites.   Courriel : …………… ……………………………………………………Commune : ……………… Commune : ………………………………    Fax : …………………………………………………………   Fax :………………………………………………………………………… /box2 Chaussée rétrécie /box2 Interdiction de circulation : (***)             /box2  accessible aux riverains           /box2 non accessible aux riverains /box2 Alternat par: /box2 panneaux /box2 sur le tronçon situé entre la rue  ……….………………….……… et la rue ...... .…………………… /box2 feux tricolores /box2 sur toute la rue (rue barrée)   /box2 Autres :   ………………………………………………………………………………………………………………………………………………………………………….…… ………      /box2 Stationnement interdit : /box2 au droit du chantier /box2 face au chantier /box2 du n° ……………………….…… au n° …………………..… /box2 sur le tronçon situé entre la rue  ……….………………………………….……… et la rue  ………………………………………………………… /box2 sur toute la rue /box2 Autres :   …………………… …………………………………………………………………………………………………………………………………………………………….………….observations  ENGAGEMENT DU PETITIONNAIRE:  Visa de dépôt:  le …………………………...  (*) cocher la case concernée    (**) informations obligatoires (demande nulle si non remplie)  ( ***) dans ce cas déviation mise en place par la v ille aux frais de l'entreprise = 30,00 € ( tarif 2015, susceptible d'évoluer par décision du m aire) mesures de circulation et de stationnement Engagement Je soussigné ……………………………………. déclare les informatio ns ci-dessus conformes aux exigences liées aux trav aux faisant l'objet de la  présente autorisation, déclare avoir pris connaissa nce des informations administratives ci-dessus énon cées, m'engage à tenir compte des  remarques sur la sécurité et m'engage à payer la re devance et les frais éventuels d'une telle occupati on du domaine public.  Fait à Saumur, le… …………………….………………..   signature du demandeur   OBSERVATIONS:  ……………………………………………………………………………………………………………………………………… …………………… ……………………………………………………………………………………………………………………………………… …………………… ……………………………………………………………………………………………………………………………………… …………………/box2 du n° ………………….…… au n° ………………………… b) de STATIONNEMENTMESURES NECESSAIRES DURANT L'OCCUPATION DU DOMAINE PUBLIC : a) de CIRCULATION",Formulaires de demande
Un Gestionnaire Financier et Comptable (h/f),pdf,Microsoft Word - Profil_de_poste_gestionnaire_financier V2 REVOIR DATE EMBAUCHE,2023-03-28 14:53:16,2,399022,"    La ville de Saumur recrute pour sa Direction des Moyens Généraux  Service Finances et Fiscalité     Un Gestionnaire Financier et Comptable (h/f)  Poste à temps complet à pourvoir à compter du 17 avril 2023    Cadre d'emploi des Rédacteurs Territoriaux Titulaires  A défaut, CDD 1 an renouvelable – Article de recrutement L.332-14  Poste ouvert aux candidats reconnus travailleurs handicapés      Vos missions :      Gestion financière de l’EHPAD la Sagesse. Établissement en expansion (passage de 60 à  80 places) et en migration vers une construction neuve planifiée au second semestres 2023.   Élaboration des étapes budgétaires (EPRD et ERRD)   Rédaction des délibérations budgétaires et rapports de présentation   Tableaux de bord financiers (suivi exécution budgétaire – Masse salariale...)   Écritures comptables dépenses et recettes   Opérations de clôture d’exercice   Tenue de l’inventaire comptable   Exécution financière de marchés publics de maîtrise d’œuvre et de travaux en lien avec les  services du bureau d’étude et les entreprises (mandatement des factures, états de solde,  main levée de cautions, remboursement retenues de garantie…)   Tenue de l’inventaire comptable des budgets de la Ville :  - Mise à jour entrées/sorties  - Recollement avec le bilan du comptable public  - Apurement de l’actif – Ecritures d’inventaire  - Comptabilisation acquisitions des biens immobiliers  - Comptabilisation cessions des biens immobiliers et mobiliers   Suivi des attributions et versements des subventions aux associations en lien avec les  services concernés.    Vos atouts et compétences :      BTS comptabilité et gestion / Bac Professionnel   Expérience(s) similaires en collectivité   Maîtrise de la comptabilité publique et l’exécution financière des marchés publics   Maîtrise de l'environnement administratif et juridique des collectivités territoriales, de leur  organisation et des procédures administratives   Maîtrise des outils bureautiques   Autonomie, réactivité, sens de l'organisation et des responsabilités, discrétion.   Rigueur, capacité d'analyse et de synthèse.   Capacité à travailler en équipe et bonnes aptitudes relationnelles              Vos avantages et conditions du poste :     • Rémunération statutaire + prime RIFSEEP   • Prime annuelle   • Titres restaurants   • Participation employeur à la complémentaire santé   • Groupement d’Action Sociale  • Poste eligible au télétravail        Date limite pour candidater : 30/03/2023            Entretiens de recrutement : Semaines 14 ou 15       Pour postuler, rendez-vous sur le site www.ville-saumur.fr   dans la rubrique : Démarches – Offres d'emplois  Envoyez votre candidature à l'attention de Monsieur le Maire (en format PDF si possible)  en indiquant la référence - «Gestionnaire_Financier » dans le message    ",Offres d'emploi
Un Menuisier H/F,pdf,Microsoft Word - Profil_de_poste_menuisier V1,2023-03-28 14:54:27,1,226840,"  La Ville de Saumur recrute pour sa Direction des Moyens Techniques    Un Menuisier H/F  pour le Service Entretien du Patrimoine Bâti, Logistique et Maintenance  Temps complet à pourvoir dès que possible    CDD renouvelable selon les besoins du service – Article de recrutement L.332-13  Poste ouvert aux candidats reconnus travailleurs handicapés     Vos missions :   Au sein d'une équipe, s ous l’autorité directe du responsable du secteur Bâtiment, vous réalisez des  interventions de création et de rénovation de menuiserie sur les bâtiments municipaux (répartis sur  différents sites).   L'agent menuisier réalise les tâches suivantes :    Travaux sur machine à bois en atelier.    Entretien du matériel et des machines-outils des ateliers    Travail sur charpente.   Travail créatif sur modules pour manifestations.   Conception, fabrication, réparation de menuiserie en tout genre, mobilier et mobilier urbain à partir  de plans ou non.   Fabrication de fenêtres en atelier.   Travaux de menuiseries intérieures et extérieures.    Assemblage en atelier et sur chantier.   Réalisation d'articles de menuiserie en bois massif, en stratifié, en matériaux synthétiques.   Montage de meubles en kit.   Opération de finition sur bois (traitement insecticide, peinture, lasure, vernis …).   Maintenance et contrôle du patrimoine dans le domaine de la menuiserie en tout genre : cloisons,  vitrerie, agencement, etc.    Organisation du fonctionnement de l'atelier bois sous couvert du responsable du secteur Bâtiment.    Modification et agencement des locaux. Pose de revêtements de sols ou muraux (lambris,  parquet...)    Organisation des chantiers dans le respect des règles de sécurité et environnementales afin de  limiter les nuisances, recycler les déchets et assurer l'information des usagers.     Vos atouts et compétences :    CAP menuisier/installateur.    Connaissances des bois et des techniques de menuiseries.   Sens de l’organisation, rigueur, ponctualité   Autonomie   Esprit d’équipe   Maîtrise des normes de sécurité.   Sens du service public   Permis B exigé (déplacement sur les sites de la ville)     Vos avantages et conditions du poste :   Traitement de base + RIFSEEP    Prime annuelle    Titres restaurants    Participation employeur complémentaire santé   Groupement Actions Sociales     Pour postuler, rendez-vous sur le site www.ville-saumur.fr   dans la rubrique : Démarches – Offres d'emplois  Envoyez votre candidature à l'attention de Monsieur le Maire (en format PDF si possible)  en indiquant la référence - «Menuisier» dans le message   ",Offres d'emploi
Un Menuisier H/F,pdf,Microsoft Word - Profil_de_poste_menuisier V1,2023-03-28 14:54:53,1,226840,"  La Ville de Saumur recrute pour sa Direction des Moyens Techniques    Un Menuisier H/F  pour le Service Entretien du Patrimoine Bâti, Logistique et Maintenance  Temps complet à pourvoir dès que possible    CDD renouvelable selon les besoins du service – Article de recrutement L.332-13  Poste ouvert aux candidats reconnus travailleurs handicapés     Vos missions :   Au sein d'une équipe, s ous l’autorité directe du responsable du secteur Bâtiment, vous réalisez des  interventions de création et de rénovation de menuiserie sur les bâtiments municipaux (répartis sur  différents sites).   L'agent menuisier réalise les tâches suivantes :    Travaux sur machine à bois en atelier.    Entretien du matériel et des machines-outils des ateliers    Travail sur charpente.   Travail créatif sur modules pour manifestations.   Conception, fabrication, réparation de menuiserie en tout genre, mobilier et mobilier urbain à partir  de plans ou non.   Fabrication de fenêtres en atelier.   Travaux de menuiseries intérieures et extérieures.    Assemblage en atelier et sur chantier.   Réalisation d'articles de menuiserie en bois massif, en stratifié, en matériaux synthétiques.   Montage de meubles en kit.   Opération de finition sur bois (traitement insecticide, peinture, lasure, vernis …).   Maintenance et contrôle du patrimoine dans le domaine de la menuiserie en tout genre : cloisons,  vitrerie, agencement, etc.    Organisation du fonctionnement de l'atelier bois sous couvert du responsable du secteur Bâtiment.    Modification et agencement des locaux. Pose de revêtements de sols ou muraux (lambris,  parquet...)    Organisation des chantiers dans le respect des règles de sécurité et environnementales afin de  limiter les nuisances, recycler les déchets et assurer l'information des usagers.     Vos atouts et compétences :    CAP menuisier/installateur.    Connaissances des bois et des techniques de menuiseries.   Sens de l’organisation, rigueur, ponctualité   Autonomie   Esprit d’équipe   Maîtrise des normes de sécurité.   Sens du service public   Permis B exigé (déplacement sur les sites de la ville)     Vos avantages et conditions du poste :   Traitement de base + RIFSEEP    Prime annuelle    Titres restaurants    Participation employeur complémentaire santé   Groupement Actions Sociales     Pour postuler, rendez-vous sur le site www.ville-saumur.fr   dans la rubrique : Démarches – Offres d'emplois  Envoyez votre candidature à l'attention de Monsieur le Maire (en format PDF si possible)  en indiquant la référence - «Menuisier» dans le message   ",Offres d'emploi
Un Gestionnaire Financier et Comptable (h/f),pdf,Microsoft Word - Profil_de_poste_gestionnaire_financier V2 REVOIR DATE EMBAUCHE,2023-03-28 14:55:02,2,399022,"    La ville de Saumur recrute pour sa Direction des Moyens Généraux  Service Finances et Fiscalité     Un Gestionnaire Financier et Comptable (h/f)  Poste à temps complet à pourvoir à compter du 17 avril 2023    Cadre d'emploi des Rédacteurs Territoriaux Titulaires  A défaut, CDD 1 an renouvelable – Article de recrutement L.332-14  Poste ouvert aux candidats reconnus travailleurs handicapés      Vos missions :      Gestion financière de l’EHPAD la Sagesse. Établissement en expansion (passage de 60 à  80 places) et en migration vers une construction neuve planifiée au second semestres 2023.   Élaboration des étapes budgétaires (EPRD et ERRD)   Rédaction des délibérations budgétaires et rapports de présentation   Tableaux de bord financiers (suivi exécution budgétaire – Masse salariale...)   Écritures comptables dépenses et recettes   Opérations de clôture d’exercice   Tenue de l’inventaire comptable   Exécution financière de marchés publics de maîtrise d’œuvre et de travaux en lien avec les  services du bureau d’étude et les entreprises (mandatement des factures, états de solde,  main levée de cautions, remboursement retenues de garantie…)   Tenue de l’inventaire comptable des budgets de la Ville :  - Mise à jour entrées/sorties  - Recollement avec le bilan du comptable public  - Apurement de l’actif – Ecritures d’inventaire  - Comptabilisation acquisitions des biens immobiliers  - Comptabilisation cessions des biens immobiliers et mobiliers   Suivi des attributions et versements des subventions aux associations en lien avec les  services concernés.    Vos atouts et compétences :      BTS comptabilité et gestion / Bac Professionnel   Expérience(s) similaires en collectivité   Maîtrise de la comptabilité publique et l’exécution financière des marchés publics   Maîtrise de l'environnement administratif et juridique des collectivités territoriales, de leur  organisation et des procédures administratives   Maîtrise des outils bureautiques   Autonomie, réactivité, sens de l'organisation et des responsabilités, discrétion.   Rigueur, capacité d'analyse et de synthèse.   Capacité à travailler en équipe et bonnes aptitudes relationnelles              Vos avantages et conditions du poste :     • Rémunération statutaire + prime RIFSEEP   • Prime annuelle   • Titres restaurants   • Participation employeur à la complémentaire santé   • Groupement d’Action Sociale  • Poste eligible au télétravail        Date limite pour candidater : 30/03/2023            Entretiens de recrutement : Semaines 14 ou 15       Pour postuler, rendez-vous sur le site www.ville-saumur.fr   dans la rubrique : Démarches – Offres d'emplois  Envoyez votre candidature à l'attention de Monsieur le Maire (en format PDF si possible)  en indiquant la référence - «Gestionnaire_Financier » dans le message    ",Offres d'emploi
Un Gestionnaire Financier et Comptable (h/f),pdf,Microsoft Word - Profil_de_poste_gestionnaire_financier V2 REVOIR DATE EMBAUCHE,2023-03-28 14:55:08,2,399022,"    La ville de Saumur recrute pour sa Direction des Moyens Généraux  Service Finances et Fiscalité     Un Gestionnaire Financier et Comptable (h/f)  Poste à temps complet à pourvoir à compter du 17 avril 2023    Cadre d'emploi des Rédacteurs Territoriaux Titulaires  A défaut, CDD 1 an renouvelable – Article de recrutement L.332-14  Poste ouvert aux candidats reconnus travailleurs handicapés      Vos missions :      Gestion financière de l’EHPAD la Sagesse. Établissement en expansion (passage de 60 à  80 places) et en migration vers une construction neuve planifiée au second semestres 2023.   Élaboration des étapes budgétaires (EPRD et ERRD)   Rédaction des délibérations budgétaires et rapports de présentation   Tableaux de bord financiers (suivi exécution budgétaire – Masse salariale...)   Écritures comptables dépenses et recettes   Opérations de clôture d’exercice   Tenue de l’inventaire comptable   Exécution financière de marchés publics de maîtrise d’œuvre et de travaux en lien avec les  services du bureau d’étude et les entreprises (mandatement des factures, états de solde,  main levée de cautions, remboursement retenues de garantie…)   Tenue de l’inventaire comptable des budgets de la Ville :  - Mise à jour entrées/sorties  - Recollement avec le bilan du comptable public  - Apurement de l’actif – Ecritures d’inventaire  - Comptabilisation acquisitions des biens immobiliers  - Comptabilisation cessions des biens immobiliers et mobiliers   Suivi des attributions et versements des subventions aux associations en lien avec les  services concernés.    Vos atouts et compétences :      BTS comptabilité et gestion / Bac Professionnel   Expérience(s) similaires en collectivité   Maîtrise de la comptabilité publique et l’exécution financière des marchés publics   Maîtrise de l'environnement administratif et juridique des collectivités territoriales, de leur  organisation et des procédures administratives   Maîtrise des outils bureautiques   Autonomie, réactivité, sens de l'organisation et des responsabilités, discrétion.   Rigueur, capacité d'analyse et de synthèse.   Capacité à travailler en équipe et bonnes aptitudes relationnelles              Vos avantages et conditions du poste :     • Rémunération statutaire + prime RIFSEEP   • Prime annuelle   • Titres restaurants   • Participation employeur à la complémentaire santé   • Groupement d’Action Sociale  • Poste eligible au télétravail        Date limite pour candidater : 30/03/2023            Entretiens de recrutement : Semaines 14 ou 15       Pour postuler, rendez-vous sur le site www.ville-saumur.fr   dans la rubrique : Démarches – Offres d'emplois  Envoyez votre candidature à l'attention de Monsieur le Maire (en format PDF si possible)  en indiquant la référence - «Gestionnaire_Financier » dans le message    ",Offres d'emploi
