name,file_extension,title,CREATION_DATETIME,Number_of_pages,file_size,content,category_name
SNCF_entretien_vegetation_Guingamp_Plouisy_Pedernec_Belle-Isle-en-Terre_2,pdf,,2022-06-24 07:28:32,1,98508,,Actu & Événements
Arrêté n°423 - marché hebdo du vend. 1er juillet => déplacé pkg St-Sébastien,pdf,,2022-06-27 08:23:43,1,68733,,Actu & Événements
PREF 22_communique_presse_Secheresse_situation_Côtes-d’Armor,pdf,Impression,2022-06-27 13:46:50,2,76821,"Saint-Brieuc, le 23 juin 2022 COMMUNIQUÉ DE PRESSE Sécheresse : état de la situation dans les Côtes-d’Armor Le préfet des Côtes d’Armor a réuni ce jour le comité de gestion de la ressource en eau (CGRE) qui rassemble les services de l’État et ses établissements, les collectivités territoriales, distributeurs et producteurs d’eau potable, les structures de planification dans le domaine de l’eau (SAGE) et les représentants des usagers de l’eau. Une présentation détaillée de l’état des ressources en eau a été réalisée.  Au  vu  des  données  disponibles  à  ce  jour,  grâ ce  à  l’interconnexion  départementale développée et à un bon état de remplissage des barrages départementaux, l’alimentation en eau potable ne devrait pas poser de difficultés particulières durant l’été. Cependant,  le  déficit  pluviométrique,  en  moyenne  de  30  %  pour  les  premiers  mois  de l’année, conduit à des débits de l’ensemble des cours d’eau très en dessous de la normale de saison et comparables à ceux observés habituellement au début du mois août. Il en est de même pour les eaux souterraines pour lesquelles toutes les mesures mettent en évidence une situation  inférieure  aux  normales  de  saison,  sans  toutefois  atteindre  des  niveaux exceptionnellement bas. La pluviométrie du mois de juin, due principalement à des phénomènes orageux localisés n’a pas permis de relever ces niveaux et Météo-France ne prévoit pas de pluies efficaces pour les prochains jours. Cette absence de pluie, couplée aux faibles débits des cours d’eau et au niveau bas des nappes souterraines,  impactent déjà les milieux aquatiques, notamment dans les secteurs EST et SUD du département (Rance, Arguenon, Meu, Lié et Oust). Cependant, à ce stade, les membres du comité de gestion ont constaté que les conditions ne sont pas encore réunies pour déclencher l’état de vigilance.  Service de Communication Interministérielle Tél : 02.96.62.43.02 Mél : pref-communication@cotes-darmor.gouv.fr www.cotes-darmor.gouv.fr       Prefet22       Prefet221/2 Place du général de Gaulle22023 Saint-Brieuc  Cedex 1 Toutefois, chacun est invité dès à présent à adopter une conduite éco-responsable pour  éviter tout gaspillage d’eau. Il est notamment recommandé de  : •surveiller son compteur d’eau pour repérer les fuites  ;  •ne pas faire tourner les lave-linge ou les lave-vaisselle à moitié vides  ; •ne pas laisser couler l’eau en permanence pendant la toilette  ; •préférer les douches aux bains  ; •éviter le lavage des voitures à grandes eaux et préférer les lavages à haute pression  ; •limiter les arrosages des pelouses  ; •limiter l’arrosage des espaces verts  ; •arroser préférentiellement en début ou fin de journée  ; •éviter tous les lavages non essentiels (terrasses, murs, clôtures...). En cas d’évolution défavorable du niveau des ressources, le comité de gestion de la ressource en eau des Côtes-d’Armor  sera à nouveau consulté pour  activer les restrictions d’usages prévues selon quatre niveaux par l’arrêté cadre sécheresse  : •niveau 1 - situation de vigilance  : ce niveau implique des mesures de communication et de sensibilisation dans l’ensemble du département, à l’attention de tous les usagers afin de les inciter à restreindre volontairement, leur consommation  ; •niveau 2 – situation d’alerte  : ce niveau déclenche les premières mesures de limitation de certains usages  ; •niveau 3 – situation d’alerte renforcée  : ce niveau renforce la limitation de certains usages  et  déclenche  des  mesures  de  suspension  de  certains  usages  pour  éviter d’atteindre le niveau de crise  ; •niveau  4  – situation  de  crise  :  à  ce  niveau,  seuls  les  prélèvements  répondant  aux exigences des usages prioritaires à savoir, l’alimentation en eau potable et la sécurité incendie, restent autorisés. L’arrêté cadre sécheresse est consultable sur le site des services de l’état des Côtes-d’Armor (https://www.cotes-darmor.gouv.fr/Politiques-publiques/Environnement-et-transition- energetique/INFO-SECHERESSE-22 ) et ce lien internet permet de connaître en tout point du département les niveaux atteints par secteur  géographique et les mesures  de  restriction associées. Service de Communication Interministérielle Tél : 02.96.62.43.02 Mél : pref-communication@cotes-darmor.gouv.fr www.cotes-darmor.gouv.fr       Prefet22       Prefet222/2Place du général de Gaulle22023 Saint-Brieuc  Cedex 1 ",Actu & Événements
Arrêté 2022-457 - Bal de la Fête Nationale - 13/07,pdf,,2022-07-05 14:47:19,1,71104,,Actu & Événements
2022_07_13_PREF 22_arrete_vigilance_secheresse_signe_prefet,pdf,SKM_C25822071318110,2022-07-15 15:24:13,4,219365,,Actu & Événements
2023_COUPURE COURANT_14-06_Pors an Quen_de Gaulle_Pavie_Lutins_Capucins_Ch au Roy,pdf,,2023-05-15 13:25:27,2,120333,,Actu & Événements
Décalage_relève_déchets_14-07-2022,pdf,,2022-07-12 12:32:35,2,178395,"le mardi 12 juillet 2022 10:35 Objet : Décalage collecte des déchets - jeudi 14 juillet 2022   Bonjour, Nous vous informons qu’en raison du jeudi 14 juillet férié, certaines collectes d'ordures ménagères  et de collecte sélective peuvent être modifiées. Les horaires de collecte pouvant varier, les bacs  doivent être sortis la veille au soir ou au plus tard pour 6h du matin. Vous trouverez ci-dessous les informations sur le report des collectes de déchets pour les  communes concernées.  Nous restons à votre disposition pour plus d’informations. Bien cordialement, Service Prévention, Collecte et Valorisation des déchets Tel : 07 88 28 96 22 Guingamp-Paimpol Agglomération ",Actu & Événements
Arrêté n°342 - Fête de la Musique 2023 - le 17/06,pdf,,2023-06-02 09:32:19,2,157271,,Actu & Événements
affiche A3,pdf,,2022-08-04 09:48:58,1,4177880,"Estate Evelyn Hofer, Queensboro Bridge, New York, 1964, Courtesy : Galerie m, Bochum/Germany NEW YORK Evelyn Hofer  17.06  – 16.10.2022Cette exposition est réalisée en partenariat avec la Galerie m, Bochum, Allemagne,  et le Centre photographique Rouen Normandie.Centre d’art contemporain d’intérêt national, GwinZegal bénéficie du soutien du ministère de la Culture Drac Bretagne, de la région Bretagne, du département des  Côtes-d’Armor, de Guingamp-Paimpol agglomération et de la Ville de Guingamp.  Le Centre d’art GwinZegal est membre des réseaux Art contemporain en Bretagne et Diagonal.Exposition du mercredi au dimanche,   de 14 h à 18 h 30  / Entrée libre du 13.07 au 4.09 de 11 h 30 à 18 h 30  4, rue Auguste Pavie, Guingamp",Actu & Événements
Arrêté n°642 - Journées du Patrimoine 2022 - les 17 et 18/09,pdf,,2022-09-08 14:04:22,1,85410,,Actu & Événements
"Arrêté n°641 - Tournage Film ""Les Algues Vertes"" - du 12/09 au 20/09 - et Bal Floc'h le 16/09_planA3",pdf,,2022-09-12 07:46:57,1,237476,,Actu & Événements
"Arrêté n°641 - Tournage Film ""Les Algues Vertes"" - du 12/09 au 20/09 - et Bal Floc'h le 16/09",pdf,,2022-09-12 07:46:57,2,107933,,Actu & Événements
2022_COUPURE COURANT_29-11_rte Brest_rue du Moulin au Cuivre,pdf,,2022-11-03 14:23:59,2,120734,,Actu & Événements
2022_11_11_GPA_decalage_collecte_dechets,pdf,,2022-11-09 07:57:13,1,117918,,Actu & Événements
ddpp-communication-aux-maires-ddpp22-221115,pdf,,2022-11-17 16:24:20,3,225357,"Direction Départementale de la Protection des Populations Service : Direction Ploufragan, le 15 novembre 2022 Affaire suivie par : Jacques PARODI Tél :02.96.01.37.13   jacques.parodi   @cotes-darmor.gouv.fr    ddpp-directeur@cotes-darmor.gouv.fr   Communication à l’attention des maires P. J. : 1.Carte des foyers  2.listes des communes en zones  réglementées3.Communiqué  de presse national 4.affichette promeneurs 5.affichette biosécurité basses-cours Résumé : Mesures de lutte contre l’influenza aviaire applicables aux particuliers  Contexte épidémiologique L’influenza aviaire est une maladie des oiseaux due à un virus qui provoque des pertes considérables  en élevage et qui compromet les possibilités d’exportation  des oiseaux ou des œufs à couver. Cette maladie peut mettre en péril la totalité de la filière avicole française. Lors de l’épizootie 2021-2022 ce sont ainsi près de 20 millions de volailles qui ont du être détruites. Le virus est habituellement  véhiculé par les oiseaux migrateurs lors des migrations automnales. Cette année la maladie est apparue dès l’été et les analyses ont montré son installation dans l’avifaune locale résidente. Les basses-cours peuvent servir de relais entre l’avifaune sauvage et le compartiment  d’élevage. Les mesures de lutte ont été adaptées pour tenir compte de cette situation nouvelle. Des mesures de biosécurité renforcées pour prévenir l’introduction  dans les élevages, des contrôles pour détecter sa présence le plus tôt possible et des mesures de police sanitaire pour limiter la diffusion à partir des foyers.  Au 15 novembre 2021 24 pays européens ont déclarés des foyers en élevage. La France recense 49 foyers dans une quinzaine de départements  du Grand-Ouest  dont trois dans les 9 rue du Sabot - BP 34 22440 - PLOUFRAGAN www.cotes-darmor.gouv.fr        Prefet22   Prefet22 1/3 Côtes-d’Armor  sur les communes de MERILLAC, HILION et SAINT-JUVAT. Mesures applicables dans toutes les communes du département Depuis le 8 novembre le niveau de risque a été porté au niveau « élevé » sur l’ensemble du territoire métropolitain.   •Tout détenteur de volaille doit se déclarer en mairie •Les mesures de biosécurité sont renforcées. Notamment,  les volailles de basses-cours sont maintenues en claustration ou protégées sous des filets pour éviter tout contact avec des oiseaux sauvages •Chaque détenteur procède à une surveillance de ses oiseaux pour déceler l'apparition de symptômes de maladie ou la présence de cadavres de volailles et autres oiseaux captifs. Il déclare sans délai au vétérinaire sanitaire tout comportement  anormal et inexpliqué des oiseaux ou tout signe de présence du virus de d'influenza aviaire hautement pathogène. •Les rassemblements  d’oiseaux organisés à l’occasion des foires, marchés, expositions, concours ou diverses démonstrations  publiques et la participation  de certains oiseaux à des rassemblements  peuvent être interdits. •Les mesures particulières relatives aux appelants pour la chasse au gibier d'eau sont précisées à l’article 8 de l’arrêté ministériel du 16 mars 2016 relatif aux niveaux du risque épizootique en raison de l’infection de l’avifaune par un virus de l’influenza aviaire hautement pathogène et aux dispositifs associés de surveillance et de prévention chez les volailles et autres oiseaux captifs. •les compétitions  de pigeons voyageurs sont interdites:  Mesures supplémentaires dans les communes en zone de surveillance (10 km autour des  foyers) pour les détenteurs non professionnels   •Le transport ou les mouvements  de volailles vivantes sont interdits à l’exclusion du  transit direct sans rupture de charge par les grands axes routiers ou ferroviaires, sauf  dérogation accordée par la DDPP. •Les rassemblements  d’oiseaux tels que les foires, marchés et expositions sont interdits  • Le lâcher de gibiers à plume est interdit. •Le transport de gibiers à plume et l’utilisation d’appelants pour la chasse au gibier  d’eau sont interdits. •La chasse au gibier d’eau et la chasse au gibier à plume sont interdites en zone  écologique humide. 2/3",Actu & Événements
GPA_calendrier_tri_guingamp_centre_2023,pdf,,2022-12-07 15:20:25,2,1738269,"  DU 1ER JANVIER AU 31  DÉCEMBRE SECTEUR DE GUINGAMP CENTRELa collecte des déchets 2023 GUINGAMP  CENTRE Jeudi JeudiLES JOURS  DE COLLECTE Retrouvez   vos déchèteries   les plus proches et les  déchets acceptés sur  notre site d’internet    www.guingamp-paimpol.bzh JEUDI 18 MAI Guingamp  CentreVendredi 19 maiLES JOURS  FÉRIÉS   Collecte sélective :    toutes les deux semaines.      Collecte des ordures  ménagères :  toutes les  deux semaines.    Collecte sélective :    tous les emballages et   tous les papiers se trient.    Ordures ménagères :    les articles d’hygiène,   les essuie-tout, les restes  alimentaires, les petits  objets, etc., doivent être  dans un sac fermé.Les bacs doivent être présentés à la collecte, sur le domaine public en limite de chaussée,   pour 6h du matin ou la veille au soir.  Les bacs doivent être maintenus dans un état constant de propreté par l’usager.   COLLECTE SÉLECTIVE    COLLECTE ORDURES MÉNAGÈRES    JOURS FÉRIÉS         JOURS DE REPORT  JUILLET 1S 2D 3L 4M 5M 27 6J 7V 8S 9D 10L 11M 12M 28 13J 14V 15S 16D 17L 18M 19M 29 20J 21V 22S 23D 24L 25M 26M 30 27J 28V 29S 30D 31LAVRIL 1S 2D 3L 4M 5M 14 6J 7V 8S 9D 10L 11M 12M 15 13J 14V 15S 16D 17L 18M 19M 16 20J 21V 22S 23D 24L 25M 26M 17 27J 28V 29S 30DOCT. 1D 2L 3M 4M 40 5J 6V 7S 8D 9L 10M 11M 41 12J 13V 14S 15D 16L 17M 18M 42 19J 20V 21S 22D 23L 24M 25M 43 26J 27V 28S 29D 30L 31MFÉVRIER 1M 5 2J 3V 4S 5D 6L 7M 8M 6 9J 10V 11S 12D 13L 14M 15M 7 16J 17V 18S 19D 20L 21M 22M 8 23J 24V 25S 26D 27L 28MAOÛT 1M 2M 31 3J 4V 5S 6D 7L 8M 9M 32 10J 11V 12S 13D 14L 15M 16M 33 17J 18V 19S 20D 21L 22M 23M 34 24J 25V 26S 27D 28L 29M 30M 35 31JMAI 1L 2M 3M 18 4J 5V 6S 7D 8L 9M 10M 19 11J 12V 13S 14D 15L 16M 17M 20 18J 19V 20S 21D 22L 23M 24M 21 18J 26V 27S 28D 29L 30M 31M 22N OV. 1M 44 2J 3V 4S 5D 6L 7M 8M 45 9J 10V 11S 12D 13L 14M 15M 46 16J 17V 18S 19D 20L 21M 22M 47 23J 24V 25S 26D 27L 28M 29M 48 30JMARS 1M 9 2J 3V 4S 5D 6L 7M 8M 10 9J 10V 11S 12D 13L 14M 15M 11 16J 17V 18S 19D 20L 21M 22M 12 23J 24V 25S 26D 27L 28M 29M 13 30J 31VSEPT. 1V 2S 3D 4L 5M 6M 36 7J 8V 9S 10D 11L 12M 13M 37 14J 15V 16S 17D 18L 19M 20M 38 21J 22V 23S 24D 25L 26M 27M 39 28J 29V 30SJUIN 1J 2V 3S 4D 5L 6M 7M 23 8J 9V 10S 11D 12L 13M 14M 24 15J 16V 17S 18D 19L 20M 21M 25 22J 23V 24S 25D 26L 27M 28M 26 29J 30VDÉC. 1V 2S 3D 4L 5M 6M 49 7J 8V 9S 10D 11L 12M 13M 50 14J 15V 16S 17D 18L 19M 20M 51 21J 22V 23S 24D 25L 26M 27M 52 28J 29V 30S 31DJANVIER 1D 2L 3M 4M 1 5J 6V 7S 8D 9L 10M 11M 2 12J 13V 14S 15D 16L 17M 18M 3 19J 20V 21S 22D 23L 24M 25M 4 26J 27V 28S 29D 30L 31MEmballages en verre POINTS  D’APPORT  VOLONTAIRE Bouteilles en verre  (sans les bouchons)Bocaux, flacons   et pots en verre   (sans les couvercles) EN VRAC Cartonnettes et briques Briques alimentaires et cartonnettes Emballages en métal Boîtes métalliques   et aérosols Petits alus Emballages en plastique Bouteilles et flacons  plastiques Emballages souples   et sacs plastiques Pots, barquettes, tubes en plastique, etc. Prospectus, magazines et journaux   (séparés de leur film plastique) T ous les papiers EN SAC Restes alimentaires  Papiers salis ou gras  couches-culottes, essuie-tout,  cotons-tiges Ordures ménagères Pour réduire vos déchets,  des kits de compostage  sont en vente en déchèterie Paimpol Plouëc-du-trieux Saint-Agathon Bourbriac CallacBégard DÉCHÈTERIE DE BOURBRIAC ROUTE DE KÉRIEN, 02 96 43 64 91 Lundi Mardi Mercredi Jeudi Vendredi Samedi de mai à   septembre13h30-18h008h30-12h00 13h30-18h0013h30-18h008h30-12h00 13h30-18h00 d’octobre   à avril13h30-17h308h30-12h00 13h30-17h3013h30-17h308h30-12h00 13h30-17h30 DÉCHÈTERIE DE SAINT-AGATHON  7 RUE ARGOAT,  02 96 21 20 85 Lundi Mardi Mercredi Jeudi Vendredi Samedi toute  l’ année8h30-12h00 13h30-17h458h30-12h00 13h30-17h458h30-12h00 13h30-17h458h30-12h00 13h30-17h458h30-12h00 13h30-17h458h30-12h00 13h30-17h45 DÉCHÈTERIE DE CALLAC ZA DE KERGUINIOU, 02 96 45 89 11 Lundi Mardi Mercredi Jeudi Vendredi Samedi toute  l’ année8h00-12h00 14h00-18h008h00-12h00 14h00-18h008h00-12h00 14h00-18h008h00-12h00 14h00-18h00 DÉCHÈTERIE DE BÉGARD KER AR C’HALVEZ, 02 96 45 34 42 Lundi Mardi Mercredi Jeudi Vendredi Samedi toute  l’ année8h30-12h00 13h30-18h008h30-12h00 13h30-18h008h30-12h00 13h30-18h008h30-12h00 13h30-18h008h30-12h00 13h30-18h00 DÉCHÈTERIE DE PLOUËC-DU-TRIEUX ZA LE QUINQUIZIOU, 02 96 95 10 02 Lundi Mardi Mercredi Jeudi Vendredi Samedi toute  l’ année9h00-12h00 13h30-17h309h00-12h00 13h30-17h309h00-12h00 13h30-17h309h00-12h00 13h30-17h309h00-12h00 13h30-17h30 DÉCHÈTERIE DE PAIMPOL LA LANDE BLANCHE, 02 96 20 91 39 Lundi Mardi Mercredi Jeudi Vendredi Samedi toute  l’ année8h30-12h00 14h00-18h008h30-12h00 14h00-18h008h30-12h00 14h00-18h008h30-12h00 14h00-18h008h30-12h00 14h00-18h008h30-12h00 14h00-18h00Les déchèteries proches de vous Où ? ...Où ? ... Quand ? Quand ?  Retrouvez les   6 déchèteries   sur le territoire de  votre agglomération !LA QUALITÉ DU TRI, ÇA COMPTE 11, rue de la Trinité   22000 Guingamp T él. 02 96 13 59 59 dechets@guingamp-paimpol.bzh www.guingamp-paimpol-agglo.bzh",Actu & Événements
